	Length	Tokens	Unique Tokens	Avg Token Length	Entities	Unique Entities	Avg Entity Length	Density	B-COM	I-COM	B-BRAND	I-BRAND	B-DEV	I-DEV	O
122	100	['$UNK$', 'were', 'performed', 'in', '$UNK$', 'optical', 'reaction', 'plates', ',', 'assembled', 'with', 'a', '$UNK$', 'freedom', 'evo', 'â', 'liquid', 'handler', '(', '$UNK$', 'group', 'ltd.', ')', 'and', 'processed', 'on', 'an', 'abi', 'prism', 'â', '$UNK$', 'sequence', 'detection', 'system', '(', 'life', 'technologies', ')', 'in', 'a', 'final', 'volume', 'of', '$NUM$', 'll', 'containing', '$NUM$', 'll', 'of', 'diluted', 'cdna', 'mixed', 'with', 'primers', '(', 'tables', 's1', 'and', 's2', ',', 'supporting', 'information', ')', 'and', '$NUM$', '$UNK$', 'â', 'green', 'pcr', 'master', 'mix', '(', 'life', 'technologies', ')', 'and', 'with', '$NUM$', '$UNK$', '$UNK$', 'plus', 'low', 'rox', 'and', '0.2', 'll', 'of', 'rox', '(', '$UNK$', 'sa', ',', '$UNK$', ',', 'belgium', ')', 'for', '$UNK$', 'assays', '.']	2	4.15	['$UNK$', 'optical', 'reaction', 'plates', '$UNK$', 'freedom', 'evo', 'liquid', 'handler', '$UNK$', 'group', 'ltd.', 'abi', 'prism', 'â', '$UNK$', 'sequence', 'detection', 'system', 'life', 'technologies', '$UNK$', 'â', 'green', 'pcr', 'master', 'mix', 'life', 'technologies', '$UNK$', '$UNK$', 'plus', 'low', 'rox', 'rox', '$UNK$', 'sa']	1	5.135135135135135	37.0	2	5	2	15	1	4	63
123	43	['for', 'each', '$UNK$', ',', 'cycling', 'conditions', 'were', '$NUM$', '$UNK$', 'for', '$NUM$', 'min', ',', '$NUM$', '$UNK$', 'for', '$NUM$', 'min', ',', '$NUM$', 'cycles', 'of', '$NUM$', '$UNK$', 'for', '$NUM$', 's', 'and', '$NUM$', '$UNK$', 'for', '$NUM$', 'min', ',', 'and', 'a', 'final', 'dissociation', 'stage', 'for', '$UNK$', 'green', '.']	2	4.069767441860465	['$UNK$', 'green']	0	5.0	4.651162790697675	0	0	0	1	0	0	41
124	12	['the', '$UNK$', 'test', 'samples', 'were', 'also', 'tested', 'by', 'ims', 'using', '$UNK$', '.']	0	4.083333333333333	[]	0	-1.0	0.0	0	0	0	0	0	0	12
125	27	['coli', '$UNK$', '$UNK$', '(', '$UNK$', 'biotech', 'asa', ',', 'oslo', ',', 'norway', ')', 'in', 'the', 'automated', '$UNK$', '(', '$UNK$', ')', ',', 'as', 'directed', 'by', 'the', 'user', 'manual', '.']	0	3.5555555555555554	['$UNK$', '$UNK$', 'biotech', 'asa', '$UNK$', '$UNK$']	0	5.0	22.22222222222222	0	2	0	0	0	0	21
126	52	['some', 'organs', 'were', 'put', 'directly', 'into', 'liquid', 'scintillation', 'vials', '(', '$NUM$', 'ml', 'econo', 'glass', 'vials', ',', 'packard', 'bioscience', 'bv', ',', 'groningen', ',', 'the', 'netherlands', ')', 'immediately', 'after', 'sampling', ',', 'while', 'others', 'were', 'transferred', 'to', 'nunc', '$UNK$', 'standard', 'containers', '(', 'nunc', 'a/s', ',', 'roskilde', ',', 'denmark', ')', ',', 'depending', 'on', 'their', 'size', '.']	4	4.8076923076923075	['econo', 'glass', 'vials', 'packard', 'bioscience', 'bv', 'nunc', '$UNK$', 'nunc', 'a/s']	1	5.0	19.230769230769234	2	3	2	2	0	0	42
127	52	['another', '$UNK$', 'agent', ',', 'ala', ',', 'is', 'converted', 'within', 'the', 'gut', 'mucosa', 'to', 'its', 'active', 'form', 'protoporphyrin', 'ix', '(', '$UNK$', ')', ',', 'and', 'accumulates', 'in', 'the', 'mucosal', 'layer', 'of', 'the', 'gut', ',', '$NUM$', 'which', 'decreases', 'the', 'risk', 'of', 'stricture', 'formation', 'by', 'sparing', 'damage', 'to', 'the', 'deeper', 'esophageal', 'wall', 'and', 'muscle', 'layers', '.']	9	4.461538461538462	[]	0	-1.0	0.0	0	0	0	0	0	0	52
128	46	['$NUM$', 'commercially', 'available', 'preparations', 'of', 'ala', 'include', '$UNK$', 'acid', '(', '$UNK$', ',', 'dusa', 'pharmaceuticals', ',', 'wilmington', ',', 'ma', ',', 'usa', ')', ',', '$UNK$', 'acid', '(', '$UNK$', 'gmbh', ',', 'wedel', ',', 'germany', ')', 'and', 'methyl', '$UNK$', '(', '$UNK$', ',', '$UNK$', 'asa', ',', 'oslo', ',', 'norway', ')', '.']	2	3.9565217391304346	['$UNK$', 'dusa', 'pharmaceuticals', '$UNK$', 'gmbh', '$UNK$', '$UNK$', 'asa']	0	5.75	17.391304347826086	1	3	0	0	0	0	38
129	24	['clinical', 'experience', 'with', 'ala', 'in', 'the', 'esophagus', 'has', 'produced', 'varied', 'results', ',', 'particularly', 'in', 'controlled', 'trials', 'performed', 'with', 'other', 'forms', 'of', 'thermal', 'ablation', '.']	3	5.625	[]	0	-1.0	0.0	0	0	0	0	0	0	24
130	24	['$NUM$', '-', '[', '$UNK$', ']', '$UNK$', '(', '$UNK$', ',', 'or', '$UNK$', ')', ',', 'a', '$UNK$', 'photosensitizer', 'owned', 'by', 'the', 'roswell', 'park', 'cancer', 'institute', '.']	2	3.8333333333333335	[]	0	-1.0	0.0	0	0	0	0	0	0	24
131	13	['the', 'trophoblast', 'cells', 'were', 'isolated', 'from', 'the', '$UNK$', 'placentas', 'as', 'described', 'previously', '.']	2	5.6923076923076925	[]	0	-1.0	0.0	0	0	0	0	0	0	13
132	35	['$NUM$', 'briefly', ',', 'the', 'obtained', 'placenta', 'tissue', 'was', 'digested', 'and', 'gently', 'agitated', 'with', '0.25', '%', 'trypsin', 'and', '$NUM$', '$UNK$', 'dnase', 'type', 'i', '(', '$UNK$', 'gmbh', ',', 'germany', ')', 'at', '$NUM$', 'uc', 'for', '$NUM$', 'min', '.']	3	4.142857142857143	['$UNK$', 'gmbh']	0	4.5	5.714285714285714	0	1	0	0	0	0	33
133	26	['the', '$UNK$', 'cell', 'suspensions', 'were', 'carefully', 'layered', 'on', 'a', 'discontinuous', '$UNK$', 'gradient', '(', '$NUM$', '%', '-20', '%', ',', 'in', '$NUM$', '%', 'step', ')', 'and', 'centrifuged', '.']	1	4.3076923076923075	[]	0	-1.0	0.0	0	0	0	0	0	0	26
134	1	['.']	0	1.0	[]	0	-1.0	0.0	0	0	0	0	0	0	1
135	34	[',', 'welwyn', 'garden', 'city', ',', 'uk', ')', 'and', '0.5', 'ml', '$UNK$', '(', '$UNK$', 'mg', '/', 'ml', 'of', 'fentanyl', 'citrate', 'and', '$NUM$', 'mg/ml', 'of', '$UNK$', ';', 'janssen', 'pharmaceuticals', 'ltd.', ',', 'wantage', ',', 'uk', ')', '.']	4	3.588235294117647	['$UNK$', 'janssen', 'pharmaceuticals', 'ltd.']	1	7.75	11.76470588235294	1	2	0	0	0	0	30
136	53	['mice', 'were', 'intubated', 'with', 'an', 'angled', '$UNK$', 'blunt', 'needle', ',', 'through', 'which', 'recombinant', 'murine', '$UNK$', '(', '$NUM$', 'g', 'dissolved', 'in', '$NUM$', 'ml', 'vehicle', ')', 'or', '$NUM$', 'ml', 'control', 'vehicle', '(', '$NUM$', 'mm', '$UNK$', 'saline', '[', 'pbs', ']', '/', '0.1', '%', 'bovine', 'serum', 'albumin', '[', 'bsa', ']', ',', 'ph', '7.4', ')', 'was', 'instilled', '.']	4	3.9245283018867925	[]	0	-1.0	0.0	0	0	0	0	0	0	53
137	48	"['$UNK$', 'were', 'obtained', 'from', '$NUM$', 'mice', 'to', 'make', 'pooled', 'samples', ',', 'and', 'the', 'total', 'rna', 'was', 'prepared', 'with', 'an', '$UNK$', 'kit', '(', 'qiagen', 'n.v.', ',', 'venlo', ',', 'the', 'netherlands', ')', 'and', '$UNK$', 'reagents', '(', '$UNK$', ',', 'toyama', ',', 'japan', ')', ',', 'according', 'to', 'the', 'manufacturer', ""'s"", 'instructions', '.']"	2	4.166666666666667	['$UNK$', 'kit', 'qiagen', 'n.v.', '$UNK$', '$UNK$']	0	4.666666666666667	12.5	1	1	0	0	1	0	42
138	21	['ambient', 'conditions', 'were', 'monitored', 'with', 'an', 'external', 'apparatus', '(', 'vaisala', 'ptu', '$NUM$', ',', 'vaisala', 'oy', ',', 'helsinki', ',', 'finland', ')', '.']	1	4.666666666666667	['vaisala', 'ptu', '$NUM$', 'vaisala', 'oy']	1	4.8	23.809523809523807	1	1	1	1	0	0	16
139	47	['fingertip', 'blood', 'samples', '(', '$NUM$', 'll', ')', 'were', 'used', 'for', 'determination', 'of', 'blood', 'lactate', 'concentration', 'with', 'a', '$UNK$', '$NUM$', '(', 'ekf', 'diagnostic', 'gmbh', ',', 'magdeburg', ',', 'germany', ')', ',', 'which', 'was', 'calibrated', 'with', 'a', 'standard', 'solution', 'of', 'lactate', '(', '$NUM$', 'mmol/l', ')', 'prior', 'to', 'each', 'analysis', '.']	3	4.574468085106383	['$UNK$', '$NUM$', 'ekf', 'diagnostic', 'gmbh']	1	5.4	10.638297872340425	1	2	0	0	0	0	42
140	15	['reagents', '$UNK$', 'z', '·', '$UNK$', '(', '$NUM$', '%', 'pure', ')', 'was', 'obtained', 'from', '$UNK$', '.']	1	3.533333333333333	['$UNK$', '.']	0	3.0	13.333333333333334	1	0	0	0	0	0	13
141	10	['belgium', '(', 'vel', '$UNK$', ',', 'leuven', ',', 'belgium', ')', '.']	1	3.3	['belgium']	0	7.0	10.0	0	1	0	0	0	0	9
142	55	['[', '$UNK$', ']', 'putrescine', '$UNK$', '(', '$NUM$', '$UNK$', ')', ',', '[', 'l-r', '`', '$UNK$', '(', '55.9', 'mci', '/', '$UNK$', ')', ',', '[', '$UNK$', ']', 'glucose', '(', '55.7', '$UNK$', ')', ',', 'and', 'l', '-', '[', '$UNK$', 'h', ']', '-', 'leucine', '(', '$NUM$', '$UNK$', ')', 'were', 'purchased', 'from', 'amersham', 'belgium', '$UNK$', '(', 'brussels', ',', 'belgium', ')', '.']	5	3.2	['amersham', 'belgium', '$UNK$']	0	6.666666666666667	5.454545454545454	1	1	0	0	0	0	52
143	23	['a', 'chest', 'band', 'was', 'used', 'to', 'continuously', 'measure', 'heart', 'rate', '(', 'polar', '$UNK$', ';', 'polar', 'electro', 'oy', ',', '$UNK$', ',', 'finland', ')', '.']	0	3.869565217391304	['chest', 'band', 'polar', '$UNK$', 'polar', 'electro', 'oy']	0	4.714285714285714	30.434782608695656	1	2	1	0	1	1	16
144	34	['to', 'achieve', 'constant', 'signalling', 'throughout', 'the', 'day', ',', 'a', 'gel', '(', '$UNK$', '$NUM$', ',', 'ultrasound', 'transmission', 'gel', ';', 'fairfield', ',', 'nj', ',', 'usa', ')', 'was', 'applied', 'to', 'the', 'back', 'of', 'the', 'polar', 'band', '.']	2	4.029411764705882	['$UNK$', '$NUM$', 'fairfield', 'polar']	1	6.0	11.76470588235294	2	0	0	0	0	0	30
145	30	"['reverse', 'transcription', 'was', 'carried', 'out', 'with', 'the', 'superscript', 'iii', '$UNK$', 'synthesis', 'system', 'for', 'rt-pcr', '(', 'invitrogen', ',', '$UNK$', 'gmbh', ',', 'luzern', ',', 'switzerland', ')', 'following', 'the', 'manufacturer', ""'s"", 'protocol', '.']"	0	5.3	['superscript', 'iii', '$UNK$', 'synthesis', 'system', 'for', 'rt-pcr', 'invitrogen']	0	6.625	26.666666666666668	1	0	1	5	0	0	22
146	39	['roughage', 'mixture', 'was', 'composed', 'of', '$NUM$', '%', 'corn', 'silage', 'and', '$NUM$', '%', 'grass', 'silage', 'on', 'dm', 'basis', ',', 'and', 'was', 'fed', 'ad', 'libitum', 'via', '$UNK$', 'stations', '(', 'type', 'ric', ',', '$UNK$', 'b.v.', ',', '$UNK$', ',', 'the', 'netherlands', ')', '.']	5	3.8205128205128207	['$UNK$', 'b.v.']	0	4.5	5.128205128205128	0	1	0	0	0	0	37
147	24	['all', 'diets', 'were', 'formulated', 'to', 'meet', 'the', 'nutritional', 'requirements', 'of', 'dairy', 'cows', 'stated', 'by', 'the', 'society', 'of', 'nutrition', 'physiology', '$UNK$', '(', '$NUM$', ')', '.']	4	4.875	[]	0	-1.0	0.0	0	0	0	0	0	0	24
148	17	['the', 'data', 'was', 'downloaded', 'as', 'absolute', 'values', 'of', '$UNK$', 'technology', 'aps', ',', 'hadsund', ',', 'denmark', ')', '.']	2	4.352941176470588	['$UNK$', 'technology', 'aps']	0	6.0	17.647058823529413	0	2	0	0	0	0	14
149	8	['the', '$UNK$', 'arterial', 'diameters', 'in', 'digital', 'files', '.']	1	5.0	[]	0	-1.0	0.0	0	0	0	0	0	0	8
150	8	['probe', 'was', 'mounted', 'on', 'an', 'x-y', 'positioner', 'without']	2	4.875	[]	0	-1.0	0.0	0	0	0	0	0	0	8
151	53	"['dna', 'was', 'isolated', 'from', 'mycelia', 'of', 'fungal', 'strains', 'that', 'were', 'grown', 'in', 'pdb', 'for', '$NUM$', 'days', ',', 'or', 'from', 'ground', 'c.', '$UNK$', 'tomato', 'leaves', ',', 'frozen', 'in', 'liquid', 'nitrogen', ',', 'using', 'the', '$UNK$', 'plant', 'mini', 'kit', '(', 'qiagen', 'benelux', 'bv', ',', 'venlo', ',', 'the', 'netherlands', ')', 'according', 'to', 'the', 'manufacturer', ""'s"", 'instructions', '.']"	2	4.339622641509434	['$UNK$', 'plant', 'mini', 'kit', 'qiagen', 'benelux', 'bv']	1	4.571428571428571	13.20754716981132	1	2	0	0	1	2	46
152	16	['heart', 'rate', 'was', 'monitored', 'using', '$UNK$', '(', 'polar', 'electro', 'oy', ',', '$UNK$', ',', 'finland', ')', '.']	0	3.875	['polar', 'electro', 'oy']	0	4.666666666666667	18.75	1	2	0	0	0	0	13
153	16	['the', 'cages', 'contained', 'granular', 'aspen', 'chip', 'bedding', '(', '$UNK$', 'oy', ',', '$UNK$', ',', 'finland', ')', '.']	1	4.0625	['$UNK$', 'oy']	0	3.5	12.5	0	1	0	0	0	0	14
154	29	['commercial', 'pellet', 'diet', '(', 'r36', ',', '$UNK$', ',', '$UNK$', 'aqua', 'oy', ',', 'turku', ',', 'finland', ')', 'and', 'tap', 'water', 'were', 'available', 'for', 'animals', 'ad', 'libitum', 'throughout', 'the', 'experiment', '.']	2	4.275862068965517	['$UNK$', '$UNK$', 'aqua', 'oy']	1	4.0	13.793103448275861	0	2	0	0	0	0	25
155	40	['pcr', 'products', 'were', 'purified', 'by', 'using', 'the', '$UNK$', 'pcr', 'purification', 'kit', '(', 'qiagen', 'ltd.', ',', 'crawley', ',', 'uk', ')', 'and', 'sequenced', 'with', 'an', 'abi', 'prism', '$NUM$', 'dna', 'sequencer', '(', 'applied', 'biosystems', ',', 'foster', 'city', ',', 'ca', ',', 'usa', ')', '.']	2	4.0	['$UNK$', 'pcr', 'purification', 'kit', 'qiagen', 'ltd.', 'abi', 'prism', '$NUM$', 'dna', 'sequencer', 'applied', 'biosystems']	1	5.769230769230769	32.5	2	2	1	5	1	0	27
156	32	['j.', '$NUM$', ',', '$NUM$', ',', 'no.', '$NUM$', '$NUM$', '$UNK$', 'verlag', 'gmbh', ',', '$NUM$', 'weinheim', ',', 'germany', ',', '$UNK$', '/', '$UNK$', '-1927', '$', '20.00', '+.50', '/', '$NUM$', 'twofold', 'rotation', 'or', 'screw', 'axis', '.']	7	3.875	['$UNK$', 'verlag', 'gmbh']	0	5.0	9.375	0	2	0	0	0	0	29
157	6	['$UNK$', 'â', 'software', 'version', '12.7', '.']	1	4.333333333333333	['$UNK$']	0	5.0	16.666666666666664	0	0	0	0	0	0	5
158	32	['5.0', '(', '$UNK$', 'software', ',', '$UNK$', ',', 'ostend', ',', 'belgium', ')', 'and', '$UNK$', 'software', 'version', '$UNK$', '(', 'advanced', 'analytic', ',', 'llc', ',', 'gaithersburg', ',', 'md', ')', 'were', 'used', 'for', 'the', 'calculations', '.']	1	4.125	['$UNK$', 'software', '$UNK$', 'advanced', 'analytic', ',', 'llc']	1	5.428571428571429	21.875	1	4	0	0	0	0	25
159	60	['a', 'disc', 'from', 'each', 'thermal', 'regimen', 'was', 'analyzed', 'by', 'xrd', 'before', 'and', 'after', 'heat', 'treatment', '(', 'd8', 'advance', 'xrd', ',', 'bruker', 'axs', 'gmbh', ',', 'germany', ')', ',', 'using', 'a', 'wavelength', 'of', '$UNK$', '$UNK$', '(', '$UNK$', ')', ',', 'scan', 'range', 'from', '$NUM$', '$UNK$', 'to', '$NUM$', '$UNK$', ',', 'step', 'size', 'of', '0.009', '$UNK$', 'and', 'a', 'time', 'per', 'step', 'of', '87.5', 's', '.']	3	3.7	['d8', 'advance', 'xrd', 'bruker', 'axs', 'gmbh']	0	4.166666666666667	10.0	1	2	1	2	0	0	54
160	36	['the', 'electrochemical', 'cell', 'was', 'connected', 'to', 'a', 'computerized', 'multipurpose', 'electrochemical', 'device', '(', '$UNK$', ',', 'eco', 'chemie', 'bv', ',', 'the', 'netherlands', ')', 'controlled', 'by', 'a', '$UNK$', 'software', '(', 'v.', '4.7', ')', 'running', 'on', 'a', 'pc', 'computer', '.']	2	4.722222222222222	['computerized', 'multipurpose', 'electrochemical', 'device', '$UNK$', 'eco', 'chemie', 'bv', '$UNK$', 'pc', 'computer']	1	6.909090909090909	30.555555555555557	1	2	0	0	3	3	25
161	82	['however', ',', 'we', 'utilize', 'bvm', 'response', 'options', 'currently', 'available', 'in', 'modern', 'dialysis', 'machines', ',', 'namely', ',', '(', '$NUM$', ')', 'regulation', 'of', 'ultrafiltration', 'and', 'dialysate', 'conductivity', '(', 'ucr', ',', '$UNK$', 'europe', 'gmbh', ',', 'hanover', ',', 'germany', ')', 'and', '(', '$NUM$', ')', 'regulation', 'of', 'ultrafiltration', '(', 'fresenius', ')', 'in', 'those', 'hemodialysis', 'patients', 'with', '$UNK$', '$NUM$', '%', 'ecw', ',', 'who', 'are', 'concurrently', 'subjected', 'to', 'systematic', 'increases', 'in', 'ultrafiltration', 'volume', ',', 'to', 'reach', 'a', 'final', 'dry', 'weight', 'of', '$UNK$', 'weight', '$UNK$', '$NUM$', '%', 'of', 'ecw', '.']	11	4.853658536585366	['dialysis', 'machines', '$UNK$', 'europe', 'gmbh', 'fresenius']	1	6.666666666666667	7.317073170731707	1	2	0	0	1	1	76
162	25	['all', 'other', 'cell', 'lines', 'originated', 'from', 'the', 'american', 'type', 'culture', 'collection', '(', 'lgc', 'france', 'sarl', ',', '$UNK$', ',', 'france', ')', ',', 'except', '$UNK$', 'cells', '.']	1	4.36	['american', 'type', 'culture', 'collection', 'lgc', 'france', 'sarl']	0	6.0	28.000000000000004	2	5	0	0	0	0	18
163	30	['$UNK$', 'are', 'human', 'granulosa', 'cells', ',', 'immortalized', 'by', 'triple', 'transfection', 'with', 'sv40', 'dna', ',', '$UNK$', 'oncogene', ',', 'and', 'a', 'mutant', 'of', 'p53', '(', 'hosokawa', 'et', 'al.', ',', '$NUM$', ')', '.']	5	4.1	[]	0	-1.0	0.0	0	0	0	0	0	0	30
164	53	['the', 'heart', 'rate', 'monitor', 'data', 'were', 'transmitted', 'to', 'a', 'laptop', 'computer', '(', 'thinkpad', '$UNK$', ',', 'lenovo', ',', '$UNK$', ',', 'new', 'taipei', 'city', ',', 'nc', ',', 'taiwan', ')', 'via', 'a', 'bidirectional', 'infrared', 'interface', 'using', 'the', 'polar', 'software', 'polar', 'pro', 'trainer', '$NUM$', '(', 'polar', 'electro', 'oy', ',', '$UNK$', ',', 'finland', ')', 'after', 'the', 'task', '.']	6	4.245283018867925	['heart', 'rate', 'monitor', 'laptop', 'computer', 'thinkpad', '$UNK$', 'lenovo', 'polar', 'polar', 'pro', 'trainer', '$NUM$', 'polar', 'electro', 'oy']	2	5.5	30.18867924528302	2	2	3	2	2	3	37
165	33	['the', 'construction', 'workers', 'were', 'mainly', 'responsible', 'for', 'putting', 'steel', 'beams', 'of', 'different', 'shapes', 'and', 'sizes', 'together', 'to', 'construct', 'the', 'primary', 'structure', 'of', 'a', 'high-voltage', 'transmission', 'tower', 'and', 'further', 'install', 'other', 'electrical', 'components', '.']	9	6.090909090909091	[]	0	-1.0	0.0	0	0	0	0	0	0	33
166	57	['within', '$NUM$', 'h', 'after', 'sampling', '(', 'endotoxin', 'free', '$UNK$', 'tubes', ',', '$UNK$', ',', 'greiner', '$UNK$', 'gmbh', ',', 'kremsmünster', ',', 'austria', ')', ',', '$UNK$', 'of', '$NUM$', 'ml', 'whole', 'blood', 'were', '$UNK$', 'for', '$NUM$', 'min', 'at', '$UNK$', 'with', 'stimulation', 'buffer', 'containing', 'interleukin', '(', 'il', ')', '-3', '(', '$NUM$', 'ng/ml', ',', '$UNK$', ',', 'inc', 'rocky', 'hill', ',', 'nj', ')', '.']	4	4.017543859649122	['$UNK$', 'greiner', '$UNK$', 'gmbh', '$UNK$', ',', 'inc']	1	4.285714285714286	12.280701754385964	2	2	0	0	0	0	50
167	46	['for', 'assay', 'purposes', ',', 'a', 'recorded', 'weight', 'of', 'freeze', 'dried', 'powder', 'was', 'reconstituted', 'with', 'an', 'equal', 'weight', 'of', 'sterile', '0.1', '%', '(', 'w/v', ')', 'peptone', 'saline', '(', '$UNK$', ',', '$UNK$', 'ltd.', ',', 'basingstoke', ',', 'uk', ')', 'to', 'give', 'a', 'known', 'concentration', 'for', 'each', 'extract', 'solution', '.']	2	4.239130434782608	['$UNK$', 'ltd.']	0	4.5	4.3478260869565215	0	1	0	0	0	0	44
168	57	['cap', 'coated', 'discs', 'with', 'adherent', 'cells', 'were', 'fixed', 'in', '$NUM$', '%', 'glutaraldehyde', 'in', '0.1', 'm', '$UNK$', 'buffer', '(', 'agar', 'scientific', 'ltd.', ',', 'stansted', ',', 'essex', ',', 'uk', ')', 'overnight', 'and', 'then', 'dehydrated', 'through', 'a', 'series', 'of', 'ethanol', 'solutions', ',', '$NUM$', '%', ',', '$NUM$', '%', ',', '$NUM$', '%', ',', '$NUM$', '%', 'and', '$NUM$', 'changes', 'in', 'absolute', 'ethanol', '.']	3	4.140350877192983	['agar', 'scientific', 'ltd.']	0	6.0	5.263157894736842	1	2	0	0	0	0	54
169	51	['the', 'concentrations', 'of', '$NUM$', '$UNK$', 'and', '$NUM$', '$UNK$', 'in', 'the', 'sample', 'were', 'determined', 'by', 'liquid', 'scintillation', 'spectroscopy', '(', '$UNK$', '$NUM$', 'liquid', 'scintillation', 'counter', ',', 'pharmacia', ',', '$UNK$', 'oy', ',', 'turku', ',', 'finland', ')', 'and', 'converted', 'to', '$UNK$', 'per', 'min', '(', 'dpm', ';', '$UNK$', '$UNK$', 'advanced', 'version', '2.60', ',', 'pharmacia', ')', '.']	2	4.7254901960784315	['$UNK$', '$NUM$', 'liquid', 'scintillation', 'counter', 'pharmacia', '$UNK$', 'oy', '$UNK$', '$UNK$', 'advanced', 'pharmacia']	0	6.583333333333333	23.52941176470588	2	1	0	4	0	0	39
170	56	['conventional', 'mechanical', 'ventilation', 'was', 'performed', 'using', '$UNK$', ',', '$UNK$', 'ventilation', 'mode', '(', 'servo', '$NUM$', 'ventilator', ',', '$UNK$', 'ab', ',', 'solna', ',', 'sweden', ')', 'at', 'the', 'following', 'initial', 'ventilator', 'settings', ':', 'rate', '$NUM$', '$UNK$', 'with', 'i', ':', 'e', '1:2', ';', 'v', 't', '$NUM$', '$UNK$', ';', 'peep', '$NUM$', 'cm', 'h', '$NUM$', 'o', ',', 'and', 'fio', '$NUM$', '1.0', '.']	3	4.125	['servo', '$NUM$', 'ventilator', '$UNK$', 'ab', 'ventilator']	1	6.166666666666667	10.714285714285714	0	1	1	0	2	0	50
171	86	['liposomes', 'were', 'prepared', 'by', 'dispersing', 'a', 'thin', 'lipid', 'film', 'made', 'of', 'egg', 'phosphatidylcholine', '(', '$UNK$', 'or', '$UNK$', ',', '$UNK$', 'gmbh', ',', 'ludwigshafen', ',', 'germany', ')', 'and', ',', 'combined', 'egg', '-', '/', '$UNK$', '(', '$UNK$', ',', '$UNK$', 'gmbh', ',', 'ludwigshafen', ',', 'germany', ')', 'and', ',', 'where', 'applicable', ',', 'of', 'cholesterol', '(', '$UNK$', 'denmark', 'aps', ',', 'brøndby', ',', 'denmark', ')', 'in', '$NUM$', 'mm', '$UNK$', '(', 'ph', '7.4', ')', 'with', 'or', 'without', '2.45', '%', '(', 'm/v', ')', 'glycerol', 'using', 'an', 'orbital', 'shaker', '(', '$NUM$', 'rpm', ')', 'over', 'night', '.']	7	3.9302325581395348	['$UNK$', 'gmbh', '$UNK$', 'gmbh', '$UNK$', 'denmark', 'aps']	0	4.714285714285714	8.13953488372093	0	4	0	0	0	0	79
172	31	['live', 'photography', 'was', 'taken', 'with', 'a', '$UNK$', '$UNK$', '3s', '(', '$UNK$', 'aps', ',', '$UNK$', ',', 'denmark', ')', 'mounted', 'on', 'a', 'leitz', '$UNK$', 'microscope', '(', 'esselte', ',', 'stamford', ',', 'ct', ')', '.']	3	3.7419354838709675	['$UNK$', '$UNK$', '$UNK$', 'aps', 'leitz', '$UNK$', 'microscope']	0	5.428571428571429	22.58064516129032	0	1	1	0	1	0	24
173	30	['stained', '$UNK$', 'samples', 'were', 'subjected', 'to', 'red', 'blood', 'cell', 'lysis', 'with', '$NUM$', 'ml', 'of', '$UNK$', 'solution', '(', 'auto', 'lyse', 'bd', '$UNK$', ',', 'europe', 'sa', ',', 'nivelles', ',', 'belgium', ')', '.']	1	4.033333333333333	['auto', 'lyse', 'bd', '$UNK$', ',', 'europe', 'sa']	1	3.4285714285714284	23.333333333333332	1	5	0	0	0	0	23
174	37	['isopropyl', 'palmitate', '(', 'ipp', ')', 'and', 'isopropyl', '$UNK$', '(', 'ipm', ')', 'were', 'from', '$UNK$', 'chemie', 'gmbh', '(', 'buchs', ',', 'switzerland', ')', ',', 'and', '$UNK$', '$UNK$', '(', '$UNK$', ')', 'was', 'from', '$UNK$', '(', 'saint-priest', ',', 'france', ')', '.']	3	3.8378378378378377	['$UNK$', 'chemie', 'gmbh', '$UNK$']	0	5.0	10.81081081081081	0	2	0	0	0	0	33
175	37	['samples', 'were', 'then', 'obtained', 'simultaneously', 'from', 'the', 'arterial', 'and', 'cs', 'blood', 'and', 'sent', 'for', 'analysis', 'using', 'an', 'abl', 'tm', '$NUM$', 'radiometer', 'blood', 'gas', 'analyser', '(', 'radiometer', 'medical', 'aps', ',', 'brønshøj', ',', 'denmark', ')', 'with', 'sensor', 'technology', '.']	1	4.945945945945946	['abl', 'tm', '$NUM$', 'radiometer', 'blood', 'gas', 'analyser', 'radiometer', 'medical', 'aps']	0	5.6	27.027027027027028	1	2	1	5	0	0	27
176	20	['a', 'detailed', 'description', 'of', 'the', 'blood', 'sampling', 'technique', 'and', 'weaning', 'from', 'cardiopulmonary', 'bypass', '(', 'cpb', ')', 'was', 'published', 'elsewhere', '.']	3	5.45	[]	0	-1.0	0.0	0	0	0	0	0	0	20
177	56	['$NUM$', 'based', 'on', 'our', 'previous', 'observations', '$NUM$', 'and', 'those', 'of', 'other', 'investigators', ',', '$NUM$', 'suggesting', 'that', 'the', 'lactate', 'values', 'in', 'the', 'arterial', 'blood', 'rise', 'immediately', 'after', 'initiation', 'of', 'cpb', '(', 'therefore', 'might', 'have', 'an', 'influence', 'on', 'lactate', 'content', 'in', 'the', 'cs', 'blood', ')', ',', 'we', 'particularly', 'focused', 'on', 'value', 'differences', 'between', 'arterial', 'and', 'cs', 'blood', '.']	6	5.035714285714286	[]	0	-1.0	0.0	0	0	0	0	0	0	56
