	Length	Tokens	Unique Tokens	Avg Token Length	Entities	Unique Entities	Avg Entity Length	Density	B-PER	I-PER	B-LOC	I-LOC	B-ORG	I-ORG	B-MISC	I-MISC	O
301	21	['--', 'message', 'of', 'unity', 'from', 'the', 'conservative', 'new', 'democracy', 'party', 'as', 'former', 'prime', 'minister', 'constantine', 'mitsotakis', 'and', 'miltiadis', 'evert', 'shake', 'hands']	9	5.761904761904762	['new', 'democracy', 'constantine', 'mitsotakis', 'miltiadis', 'evert']	4	7.833333333333333	28.57142857142857	2	2	0	0	1	1	0	0	15
302	35	"['software', 'services', 'company', 'keane', 'inc', 'said', 'it', 'had', 'won', 'a', 'year', '$NUM$', 'compliance', 'contract', 'from', 'life', 'insurance', 'co', 'of', 'georgia', 'and', 'southland', 'life', 'insurance', 'co', ',', 'both', 'part', 'of', 'the', 'netherlands', ""'"", 'ing', 'group', '.']"	3	4.6	['keane', 'inc', 'life', 'insurance', 'co', 'of', 'georgia', 'southland', 'life', 'insurance', 'co', 'the', 'netherlands', 'ing', 'group']	2	5.2	42.857142857142854	0	0	1	1	4	9	0	0	20
303	29	['health', 'authorities', 'believe', 'school', 'lunches', 'were', 'the', 'source', 'of', 'the', 'food', 'poisoning', 'in', 'sakai', ',', 'but', 'researchers', 'have', 'been', 'unable', 'to', 'pinpoint', 'the', 'exact', 'source', 'of', 'the', 'infection', '.']	9	4.931034482758621	['sakai']	0	5.0	3.4482758620689653	0	0	1	0	0	0	0	0	28
304	2	['american', 'league']	0	7.0	['american', 'league']	0	7.0	100.0	0	0	0	0	0	0	1	1	0
305	8	['otelul', 'galati', '$NUM$', 'f.c.', 'arges', 'dacia', 'pitesti', '$NUM$']	6	5.375	['otelul', 'galati', 'f.c.', 'arges', 'dacia', 'pitesti']	6	5.5	75.0	0	0	0	0	2	4	0	0	2
306	2	['peter', 'blackburn']	1	7.0	['peter', 'blackburn']	1	7.0	100.0	1	1	0	0	0	0	0	0	0
307	20	['this', 'would', 'be', 'the', 'first', 'time', 'that', 'the', 'former', 'soviet', 'republic', 'has', 'had', 'to', 'call', 'together', 'an', 'electoral', 'college', '.']	6	4.45	['soviet']	1	6.0	5.0	0	0	0	0	0	0	1	0	19
308	23	"['wednesday', ""'s"", 'u.s.', 'open', 'draw', 'ceremony', 'revealed', 'that', 'both', 'title', 'holders', 'should', 'run', 'into', 'their', 'first', 'serious', 'opposition', 'in', 'the', 'third', 'round', '.']"	3	5.0	['u.s.', 'open']	0	4.0	8.695652173913043	0	0	0	0	0	0	1	1	21
309	37	"['misael', 'valerio', ',', 'head', 'of', 'border', 'police', 'at', 'the', 'security', 'ministry', ',', 'told', 'reporters', 'that', 'surveillance', 'of', 'the', 'country', ""'s"", 'northern', 'border', 'with', 'nicaragua', 'has', 'been', 'stepped', 'up', 'to', 'stop', 'the', 'kidnappers', 'from', 'fleeing', 'costa', 'rica', '.']"	9	4.864864864864865	['misael', 'valerio', 'security', 'ministry', 'nicaragua', 'costa', 'rica']	3	6.714285714285714	18.91891891891892	1	1	2	1	1	1	0	0	30
310	4	['tripoli', ',', 'lebanon', '$UNK$']	2	5.0	['tripoli', 'lebanon']	2	7.0	50.0	0	0	2	0	0	0	0	0	2
311	30	"['""', 'the', 'very', 'first', 'thing', 'we', 'thought', 'about', 'after', 'we', 'knew', 'we', 'would', 'be', 'promoted', 'was', 'the', 'game', 'against', 'betar', 'jerusalem', ',', '""', 'said', 'taibe', 'supporter', 'karem', 'haj', '$UNK$', '.']"	8	4.166666666666667	['betar', 'jerusalem', 'taibe', 'karem', 'haj', '$UNK$']	4	5.333333333333333	20.0	1	1	0	0	2	1	0	0	24
312	9	['+1', 'ernie', 'els', '(', 'south', 'africa', ')', 'through', '$NUM$']	3	3.888888888888889	['ernie', 'els', 'south', 'africa']	2	4.75	44.44444444444444	1	1	1	1	0	0	0	0	5
313	30	['dredging', 'group', 'koninklijke', 'boskalis', 'westminster', 'nv', 'said', 'on', 'friday', 'it', 'expected', 'higher', 'turnover', 'and', 'profits', 'for', 'the', 'second', 'half', 'of', '$NUM$', '(', 'corrects', 'from', 'the', 'full', 'year', '$NUM$', ')', '.']	7	4.833333333333333	['koninklijke', 'boskalis', 'westminster', 'nv']	4	8.0	13.333333333333334	0	0	0	0	1	3	0	0	26
314	6	['-', '$NUM$', 'john', 'cook', 'through', '$NUM$']	1	4.333333333333333	['john', 'cook']	1	4.0	33.33333333333333	1	1	0	0	0	0	0	0	4
315	21	['he', 'said', 'the', 'company', 'decided', 'to', 'sell', 'its', 'u.s.', 'investment', 'in', 'order', 'to', 'consolidate', 'investments', 'closer', 'to', 'its', 'administrative', 'base', '.']	8	5.095238095238095	['u.s.']	0	4.0	4.761904761904762	0	0	1	0	0	0	0	0	20
316	33	['abc', 'said', 'a', 'parallel', 'poll', 'of', '$NUM$', 'likely', 'voters', 'showed', 'the', 'president', 'ahead', 'by', '$NUM$', 'points', ',', 'with', 'clinton', 'at', '$NUM$', 'percent', ',', 'dole', 'at', '$NUM$', 'percent', 'and', 'perot', 'at', '$NUM$', 'percent', '.']	7	4.333333333333333	['abc', 'clinton', 'dole', 'perot']	4	4.75	12.121212121212121	3	0	0	0	1	0	0	0	29
317	31	['ac', 'milan', 'midfielder', 'edgar', 'davids', ',', 'who', 'was', 'sent', 'home', 'early', 'from', 'the', 'european', 'championship', 'in', 'england', 'after', 'a', 'clash', 'with', 'the', 'coach', ',', 'was', 'left', 'out', 'of', 'the', 'squad', '.']	5	4.161290322580645	['ac', 'milan', 'edgar', 'davids', 'european', 'england']	3	5.5	19.35483870967742	1	1	1	0	1	1	1	0	25
318	8	['$UNK$', 'lance', 'armstrong', '(', 'u.s.', ')', 'motorola', '$NUM$']	3	4.75	['lance', 'armstrong', 'u.s.', 'motorola']	3	6.5	50.0	1	1	1	0	1	0	0	0	4
319	9	['the', 'facility', 'has', 'a', 'tenor', 'of', 'six', 'months', '.']	3	3.5555555555555554	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	9
320	23	['the', 'present', 'contract', 'with', 'the', 'british', 'broadcasting', 'corporation', 'was', 'shared', 'between', 'the', 'four', 'home', 'nations', 'while', 'france', 'have', 'their', 'own', 'television', 'deal', '.']	7	5.521739130434782	['british', 'broadcasting', 'corporation', 'france']	2	9.0	17.391304347826086	0	0	1	0	1	2	0	0	19
321	13	['the', 'draft', 'suggests', 'further', 'sanctions', 'against', 'those', 'who', 'impede', 'a', 'political', 'solution', '.']	5	5.538461538461538	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	13
322	4	['texas', 'at', 'kansas', 'city']	1	4.25	['texas', 'kansas', 'city']	1	5.0	75.0	0	0	1	1	1	0	0	0	1
323	23	['it', 'also', 'wants', 'to', 'hear', 'from', 'those', 'who', 'committed', 'the', 'abuses', ',', 'to', 'whom', 'it', 'can', 'offer', 'amnesty', 'in', 'return', 'for', 'frankness', '.']	8	4.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	23
324	7	['$UNK$', '$NUM$', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '1/2']	1	4.714285714285714	['$UNK$']	0	5.0	14.285714285714285	0	0	0	0	0	0	0	0	6
325	37	['former', 'secretary', 'of', 'state', 'james', '$UNK$', 'made', 'a', '$UNK$', '$UNK$', 'to', '$UNK$', 'in', '$UNK$', '$NUM$', 'in', 'an', '$UNK$', '$UNK$', 'to', '$UNK$', 'an', '$UNK$', 'in', 'negotiations', 'between', '$UNK$', 'and', 'israel', ',', 'the', '$UNK$', 'post', 'reported', 'on', 'thursday', '.']	5	4.351351351351352	['james', '$UNK$', '$UNK$', '$UNK$', 'israel', '$UNK$', 'post']	3	5.0	18.91891891891892	1	0	1	0	0	1	0	0	30
326	2	['$UNK$', '$UNK$']	0	5.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	2
327	2	['$UNK$', '$UNK$']	0	5.0	['$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	1
328	2	['$UNK$', '$NUM$']	0	5.0	['$UNK$', '$NUM$']	0	5.0	100.0	0	0	0	0	0	0	0	0	0
329	31	['the', 'cause', 'of', 'the', '$UNK$', 'of', 'the', '$UNK$', ',', 'which', '$UNK$', 'down', 'on', 'sunday', 'while', 'on', 'a', '$UNK$', '$UNK$', '$UNK$', 'between', '$UNK$', '$UNK$', 'and', '$UNK$', '$UNK$', ',', 'was', 'not', 'known', '.']	1	3.774193548387097	['$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	5.0	12.903225806451612	0	0	0	0	0	0	0	0	27
330	29	['but', 'it', 'was', 'the', '$UNK$', '$UNK$', 'forecast', 'for', '$UNK$', 'that', '$UNK$', 'the', '$UNK$', 'in', 'the', 'market', ',', 'with', 'some', '$UNK$', 'saying', '$NUM$', 'percent', 'may', '$UNK$', 'be', 'an', '$UNK$', '.']	1	3.9655172413793105	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	29
331	38	['at', '$UNK$', '$NUM$', 'people', 'were', 'killed', 'when', '$UNK$', 'of', '$UNK$', 'rebels', 'struck', 'at', 'police', 'and', 'military', '$UNK$', 'in', '$UNK$', 'and', '$UNK$', 'states', '$UNK$', 'in', 'the', 'biggest', '$UNK$', 'in', 'more', 'than', 'two', 'years', ',', 'officials', 'said', 'on', 'thursday', '.']	3	4.368421052631579	['$UNK$', '$UNK$']	0	5.0	5.263157894736842	0	0	0	0	0	0	0	0	36
332	2	['$UNK$', '$UNK$']	0	5.0	['$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	1
333	10	"['she', 'is', '$UNK$', 'but', 'her', '$UNK$', 'is', '$UNK$', '.', '""']"	0	3.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	10
334	7	['$UNK$', '(', 'l', ')', '$NUM$', '$UNK$', '$NUM$']	0	3.2857142857142856	['$UNK$', '(', 'l', ')', '$UNK$']	0	2.6	71.42857142857143	0	0	0	0	0	3	0	0	2
335	2	['american', 'league']	0	7.0	['american', 'league']	0	7.0	100.0	0	0	0	0	0	0	1	1	0
336	9	"['$UNK$', 'says', '$UNK$', 'have', '$UNK$', 'the', 'same', '.', '""']"	1	3.5555555555555554	['$UNK$']	0	5.0	11.11111111111111	0	0	0	0	0	0	0	0	8
337	2	['$UNK$', '$UNK$']	0	5.0	['$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	1
338	9	['cricket', '-', 'pakistan', '$UNK$', 'v', 'england', '-', 'close', '.']	1	4.0	['pakistan', 'england']	0	7.5	22.22222222222222	0	0	2	0	0	0	0	0	7
339	8	['$UNK$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$']	0	5.0	['$UNK$']	0	5.0	12.5	0	0	0	0	0	0	0	0	7
340	5	['$UNK$', 'of', 'a', '$UNK$', 'first']	0	3.6	['$UNK$']	0	5.0	20.0	0	0	0	0	0	0	0	0	4
341	35	['$UNK$', '$UNK$', 'around', '$UNK$', '$UNK$', 'of', 'copper', 'onto', 'the', '$UNK$', 'between', 'april', 'and', 'june', '$NUM$', 'on', 'behalf', 'of', 'the', 'state', '$UNK$', ',', 'running', 'the', 'state', '$UNK$', 'down', 'to', '$UNK$', '$UNK$', 'from', '$UNK$', '$UNK$', 'previously', '.']	5	4.428571428571429	['$UNK$', '$UNK$']	0	5.0	5.714285714285714	0	0	0	0	0	0	0	0	33
342	24	['they', 'are', '$UNK$', 'their', 'first', 'visit', 'to', 'the', '$UNK$', 'since', '$UNK$', 'a', 'world', 'cup', '$UNK$', 'in', '$UNK$', 'because', 'of', '$UNK$', 'over', '$UNK$', 'violence', '.']	0	4.166666666666667	['world', 'cup']	0	4.0	8.333333333333332	0	0	0	0	0	0	1	1	22
343	34	"['and', 'these', '$UNK$', 'into', 'police', '$UNK$', 'are', 'only', 'possible', 'because', 'there', 'are', 'people', '$UNK$', '$UNK$', 'to', '$UNK$', 'them', ',', '""', '$UNK$', 'said', ',', '$UNK$', 'a', 'major', '$UNK$', 'of', 'the', '$UNK$', 'police', 'next', 'month', '.']"	0	4.088235294117647	['$UNK$']	0	5.0	2.941176470588235	0	0	0	0	0	0	0	0	33
344	6	['$UNK$', 'city', 'v', '$UNK$', 'late', '$UNK$']	1	4.0	['$UNK$', 'city', '$UNK$']	0	4.666666666666667	50.0	0	0	0	0	0	1	0	0	3
345	12	['the', '$UNK$', '$UNK$', 'had', '$UNK$', 'into', 'the', 'top', '$NUM$', 'in', '$NUM$', '.']	1	3.6666666666666665	['$UNK$']	0	5.0	8.333333333333332	0	0	0	0	0	0	0	0	11
346	24	['$UNK$', 'quoted', 'the', '$UNK$', 'press', '$UNK$', 'as', 'saying', 'the', '$UNK$', '$UNK$', '$UNK$', 'on', 'saturday', 'in', 'the', 'central', '$UNK$', '$UNK$', 'which', '$UNK$', 'top', 'officials', '.']	2	4.583333333333333	['$UNK$', '$UNK$', 'central', '$UNK$', '$UNK$']	0	5.4	20.833333333333336	0	0	1	0	0	0	0	0	19
347	22	['and', 'the', '$UNK$', 'sector', ',', '$UNK$', 'the', '$UNK$', '$UNK$', 'from', 'soviet', 'central', '$UNK$', 'to', 'a', 'market', 'economy', '$UNK$', 'has', 'no', 'money', '.']	3	4.090909090909091	['soviet']	1	6.0	4.545454545454546	0	0	0	0	0	0	1	0	21
348	5	['$UNK$', '$NUM$', '$UNK$', '$UNK$', '$NUM$']	0	5.0	['$UNK$', '$UNK$', '$UNK$']	0	5.0	60.0	0	0	0	0	0	0	0	0	2
349	7	['soccer', '-', 'dutch', 'first', 'division', 'summary', '.']	1	4.714285714285714	['dutch']	0	5.0	14.285714285714285	0	0	0	0	0	0	1	0	6
350	27	"['he', '$UNK$', 'a', '$UNK$', '$UNK$', 'in', 'the', '$UNK$', '$UNK$', 'as', '""', 'a', 'tender', 'and', '$UNK$', '$UNK$', '""', 'by', '$UNK$', ',', 'who', 'is', '$UNK$', 'his', '$UNK$', '$UNK$', '.']"	0	3.2962962962962963	['$UNK$']	0	5.0	3.7037037037037033	0	0	0	0	0	0	0	0	26
351	4	['$UNK$', '$NUM$', '$UNK$', '$NUM$']	0	5.0	['$UNK$', '$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	2
352	16	['$NUM$', '$UNK$', '$UNK$', '(', '$UNK$', ')', ',', 'per', '$UNK$', '(', '$UNK$', ')', ',', '$UNK$', '$UNK$', ',']	0	3.125	['$UNK$', '$UNK$', '$UNK$', 'per', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	4.75	50.0	1	0	0	0	0	0	0	0	8
353	16	['it', 'brought', 'in', '$UNK$', '$UNK$', 'of', 'british', '$UNK$', ',', 'some', '$NUM$', 'percent', 'of', '$UNK$', '$UNK$', '.']	1	4.0625	['british']	0	7.0	6.25	0	0	0	0	0	0	1	0	15
354	36	['in', 'toronto', ',', 'juan', '$UNK$', 'allowed', 'three', 'runs', 'over', 'seven', 'innings', 'to', 'make', '$UNK$', 'by', '$UNK$', '$UNK$', 'and', '$UNK$', '$UNK$', '$UNK$', 'up', 'as', 'the', '$UNK$', 'toronto', 'blue', 'jays', '$UNK$', 'off', 'the', 'minnesota', '$UNK$', ',', '$UNK$', '.']	3	4.194444444444445	['toronto', 'juan', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', 'toronto', 'blue', 'jays', 'minnesota', '$UNK$']	2	5.416666666666667	33.33333333333333	1	0	1	0	2	2	0	0	24
355	29	['the', 'dutch', 'market', 'had', 'been', 'on', 'the', '$UNK$', 'all', 'day', 'but', 'a', '$UNK$', 'start', 'to', 'wall', 'street', 'did', 'little', 'to', '$UNK$', '$UNK$', 'in', 'late', 'trade', ',', '$UNK$', 'said', '.']	6	3.6551724137931036	['dutch', 'wall', 'street']	2	5.0	10.344827586206897	0	0	1	1	0	0	1	0	26
356	6	['california', '$NUM$', '$NUM$', '$UNK$', '$NUM$', '1/2']	1	5.5	['california']	0	10.0	16.666666666666664	0	0	0	0	1	0	0	0	5
357	5	['$UNK$', ',', '$UNK$', ')', ':']	0	2.6	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	5
358	9	['bowling', ':', '$UNK$', '$UNK$', ',', '$UNK$', '$UNK$', ',', 'croft']	2	3.888888888888889	['$UNK$', '$UNK$', 'croft']	1	5.0	33.33333333333333	1	0	0	0	0	0	0	0	6
359	39	"['$UNK$', '$UNK$', ',', 'the', '$UNK$', '$UNK$', ""'s"", 'press', '$UNK$', ',', 'was', 'asked', 'to', 'leave', '""', 'because', 'he', 'was', '$UNK$', 'out', '$UNK$', '$UNK$', 'with', '$UNK$', '$UNK$', '""', ',', 'one', 'source', 'told', 'reuters', ',', '$UNK$', 'he', 'was', '$UNK$', 'of', '$UNK$', '.']"	3	3.6666666666666665	['$UNK$', '$UNK$', '$UNK$', 'reuters']	0	5.5	10.256410256410255	0	0	0	0	1	0	0	0	35
360	21	['the', 'figures', '$UNK$', 'a', '$UNK$', 'percent', 'increase', 'for', '$UNK$', '$UNK$', 'and', 'a', '$UNK$', 'percent', '$UNK$', 'for', '$UNK$', 'from', 'july', '$NUM$', '.']	1	4.380952380952381	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	21
361	25	"['he', '$UNK$', '$UNK$', '$UNK$', 'against', 'foreign', 'countries', 'to', '$UNK$', 'u.s.', 'trade', '$UNK$', 'but', 'sometimes', 'been', 'out', 'of', 'step', 'with', 'the', 'party', ""'s"", '$UNK$', 'wing', '.']"	4	4.4	['u.s.']	0	4.0	4.0	0	0	1	0	0	0	0	0	24
362	14	['he', 'was', '$UNK$', 'for', 'the', '$UNK$', 'of', 'the', 'european', '$UNK$', 'and', '$UNK$', '$UNK$', '.']	0	3.7857142857142856	['european', '$UNK$', 'and', '$UNK$', '$UNK$']	0	5.2	35.714285714285715	0	0	0	0	1	1	0	0	9
363	3	['5.', '$UNK$', '$NUM$']	1	4.0	['$UNK$']	0	5.0	33.33333333333333	0	0	0	0	0	0	0	0	2
364	8	['former', 'argentine', '$UNK$', 'dictator', 'alejandro', 'lanusse', '$UNK$', '.']	2	6.25	['argentine', 'alejandro', 'lanusse']	2	8.333333333333334	37.5	1	1	0	0	0	0	1	0	5
365	39	"['leaders', 'of', 'the', 'major', 'parties', 'involved', ',', 'from', '$UNK$', '$UNK$', 'to', '$UNK$', '$UNK$', ',', '$UNK$', 'before', '$UNK$', '$UNK$', '$UNK$', ""'s"", '$UNK$', 'and', '$UNK$', 'commission', 'last', 'week', 'to', '$UNK$', 'the', '$UNK$', '$UNK$', 'of', 'their', 'actions', 'for', 'or', 'against', '$UNK$', '.']"	3	4.384615384615385	['$UNK$', '$UNK$', '$UNK$', 'and', '$UNK$', 'commission']	0	5.5	15.384615384615385	0	0	0	0	0	2	0	0	33
366	4	['$UNK$', '$NUM$', '$UNK$', '$NUM$']	0	5.0	['$UNK$', '$UNK$']	0	5.0	50.0	0	0	0	0	0	0	0	0	2
367	31	['the', 'commander', 'of', 'russian', 'troops', 'in', 'chechnya', ',', '$UNK$', '$UNK$', ',', 'and', '$UNK$', 'rebel', '$UNK$', '$UNK$', '$UNK$', 'signed', 'the', 'deal', 'under', 'which', 'the', '$UNK$', '$UNK$', 'is', 'to', 'resume', 'on', 'wednesday', '.']	4	4.354838709677419	['russian', 'chechnya', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	5.714285714285714	22.58064516129032	0	0	1	0	0	0	1	0	24
368	12	['mark', '$UNK$', ',', '$UNK$', '$UNK$', '(', 'south', 'africa', ')', ',', '$UNK$', '$UNK$']	0	3.6666666666666665	['mark', '$UNK$', '$UNK$', '$UNK$', 'south', 'africa', '$UNK$', '$UNK$']	0	5.0	66.66666666666666	1	0	1	1	0	0	0	0	4
369	34	['this', '$UNK$', 'with', '$UNK$', '$UNK$', ',', 'before', 'the', '$UNK$', 'of', '$UNK$', 'rate', '$UNK$', ',', 'of', '$UNK$', 'for', 'september', ',', '$UNK$', 'for', 'december', ',', '$UNK$', 'for', '$UNK$', 'and', '$UNK$', 'for', 'june', ',', 'he', 'said', '.']	2	3.764705882352941	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	34
370	7	['$UNK$', '$UNK$', '$UNK$', '(', 'belgium', ')', '$UNK$']	0	4.142857142857143	['$UNK$', '$UNK$', 'belgium']	0	5.666666666666667	42.857142857142854	0	0	1	0	0	0	0	0	4
371	25	"['there', 'will', 'be', 'no', '$UNK$', 'of', 'last', 'year', ""'s"", 'men', ""'s"", 'final', 'with', '$UNK$', 'andre', '$UNK$', '$UNK$', 'in', '$UNK$', ""'s"", 'half', 'of', 'the', 'draw', '.']"	2	3.48	['andre', '$UNK$', '$UNK$']	1	5.0	12.0	1	0	0	0	0	0	0	0	22
372	3	['10-15', '$UNK$', '$UNK$']	1	5.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	3
373	17	"['$UNK$', ""'s"", '$UNK$', '$UNK$', 'down', 'an', '$UNK$', 'road', 'and', '$UNK$', 'into', 'a', '$UNK$', 'area', 'for', '$UNK$', '.']"	2	3.7058823529411766	['$UNK$', '$UNK$']	0	5.0	11.76470588235294	0	0	0	0	0	0	0	0	15
374	5	['--', 'chicago', '$UNK$', '$NUM$', '$UNK$']	1	4.8	['chicago']	1	7.0	20.0	0	0	1	0	0	0	0	0	4
375	33	"['$UNK$', 'with', '$UNK$', ',', 'robert', 'pires', 'was', 'the', '$UNK$', 'of', 'the', '$UNK$', 'in', 'france', ',', '$UNK$', 'the', 'first', '$UNK$', 'of', 'the', 'league', '$UNK$', 'in', 'metz', ""'s"", '3-1', 'home', 'victory', 'over', '$UNK$', '$UNK$', '.']"	3	3.8484848484848486	['$UNK$', 'robert', 'pires', 'france', 'metz', '$UNK$']	3	5.166666666666667	18.181818181818183	1	1	1	0	1	0	0	0	27
376	11	['$UNK$', '$UNK$', '$UNK$', 'final', '$UNK$', 'to', 'stay', 'in', 'five', 'nations', '.']	2	4.090909090909091	['$UNK$', 'five', 'nations']	1	5.333333333333333	27.27272727272727	0	0	0	0	0	0	1	1	8
377	32	['$UNK$', 'air', '$UNK$', '$UNK$', 'will', '$UNK$', 'on', 'strike', 'on', 'september', '$NUM$', '$UNK$', 'higher', 'pay', ',', 'the', 'chief', 'of', 'the', '$UNK$', '$UNK$', 'of', 'air', '$UNK$', '$UNK$', '(', '$UNK$', ')', 'said', 'on', 'monday', '.']	3	3.875	['$UNK$', '$UNK$', '$UNK$']	0	5.0	9.375	0	0	0	0	0	0	0	0	29
378	12	"['they', 'were', '$UNK$', '$UNK$', ',', '""', 'he', 'told', 'the', '$UNK$', '$UNK$', '.']"	0	3.3333333333333335	['$UNK$', '$UNK$']	0	5.0	16.666666666666664	0	0	0	0	0	0	0	0	10
379	16	['$UNK$', '$UNK$', 'sold', 'much', 'of', 'their', 'production', 'through', 'september', '$UNK$', 'little', 'available', 'for', '$UNK$', '$UNK$', '.']	4	5.3125	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	16
380	2	['$UNK$', '.']	0	3.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	2
381	1	['$UNK$']	0	5.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	1
382	24	['$UNK$', 'may', 'also', 'have', 'made', 'new', '$UNK$', 'on', 'lebed', ',', '$UNK$', 'him', 'to', '$UNK$', 'back', 'with', 'the', '$UNK$', 'on', 'what', 'he', 'could', 'offer', '.']	0	3.5833333333333335	['$UNK$', 'lebed', '$UNK$']	0	5.0	12.5	1	0	0	0	0	0	0	0	21
383	26	['news', 'corp', 'said', '$UNK$', '$UNK$', 'at', 'its', '$UNK$', 'and', '$UNK$', 'division', 'were', '$UNK$', 'by', 'higher', '$UNK$', 'prices', 'and', 'lower', 'sales', 'at', 'the', 'u.s.', '$UNK$', '$UNK$', '.']	0	4.1923076923076925	['news', 'corp', 'u.s.', '$UNK$', '$UNK$']	0	4.4	19.230769230769234	0	0	1	0	1	1	0	0	21
384	2	['bangkok', '$UNK$']	0	6.0	['bangkok']	0	7.0	50.0	0	0	1	0	0	0	0	0	1
385	7	['$UNK$', '/', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	4.428571428571429	['$UNK$', '/', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$']	0	4.428571428571429	100.0	0	0	0	0	0	1	0	0	0
386	2	['$UNK$', '.']	0	3.0	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	2
387	6	['$UNK$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '-']	0	4.333333333333333	['$UNK$']	0	5.0	16.666666666666664	0	0	0	0	0	0	0	0	5
388	12	['at', '$UNK$', ':', '$UNK$', '$UNK$', '(', '$UNK$', '$UNK$', '$NUM$', ',', '$UNK$', 'nixon']	1	3.75	['$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', 'nixon']	1	5.0	50.0	0	1	0	0	0	0	0	0	6
389	8	['police', '$UNK$', '$UNK$', 'after', '$UNK$', '$UNK$', 'incident', '.']	1	5.0	['$UNK$']	0	5.0	12.5	0	0	0	0	0	0	0	0	7
390	9	['gov', 'law', '$UNK$', 'home', '$UNK$', '$UNK$', 'tax', '$UNK$', 'standard']	3	4.555555555555555	['$UNK$', '$UNK$']	0	5.0	22.22222222222222	0	0	0	0	0	0	0	0	7
391	2	['london', '$UNK$']	0	5.5	['london']	0	6.0	50.0	0	0	1	0	0	0	0	0	1
392	3	['new', 'york', '$UNK$']	0	4.0	['new', 'york']	0	3.5	66.66666666666666	0	0	1	1	0	0	0	0	1
393	24	['germany', 'and', 'poland', 'agreed', 'on', 'friday', 'to', '$UNK$', '$UNK$', 'between', 'their', '$UNK$', 'services', 'in', 'fighting', 'international', '$UNK$', '$UNK$', ',', '$UNK$', 'news', 'agency', 'reported', '.']	2	5.208333333333333	['germany', 'poland', '$UNK$']	0	6.0	12.5	0	0	2	0	0	0	0	0	21
394	25	['a', '$UNK$', 'statement', 'said', 'the', '$UNK$', 'index', 'would', 'be', 'more', 'representative', ',', '$UNK$', 'market', '$UNK$', 'of', '$UNK$', 'percent', ',', 'up', 'from', '$UNK$', 'percent', 'previously', '.']	2	4.72	['$UNK$']	0	5.0	4.0	0	0	0	0	0	0	0	0	24
395	15	['the', 'win', 'gave', 'the', 'all', '$UNK$', 'an', '$UNK$', '2-0', 'lead', 'in', 'the', '$UNK$', 'series', '.']	3	3.466666666666667	['all', '$UNK$']	0	4.0	13.333333333333334	0	0	0	0	1	0	0	0	13
396	39	['$UNK$', ',', 'based', 'in', 'southern', 'poland', ',', 'wants', 'to', 'offer', 'the', '$UNK$', 'to', '$UNK$', 'investors', 'in', 'a', 'public', '$UNK$', ',', '$UNK$', 'an', '$UNK$', '$UNK$', 'of', 'no', 'more', 'than', '$NUM$', 'percent', 'of', 'the', 'yield', 'of', 'the', '$UNK$', '$UNK$', '$UNK$', '.']	3	3.871794871794872	['$UNK$', 'poland']	0	5.5	5.128205128205128	0	0	1	0	0	0	0	0	37
397	15	['to', 'bat', ':', 'wasim', 'akram', ',', '$UNK$', 'khan', ',', '$UNK$', '$UNK$', ',', 'waqar', 'younis', ',']	6	3.3333333333333335	['wasim', 'akram', '$UNK$', 'khan', '$UNK$', '$UNK$', 'waqar', 'younis']	5	5.0	53.333333333333336	2	3	0	0	0	0	0	0	7
398	4	['played', 'on', 'friday', ':']	0	3.75	[]	0	-1.0	0.0	0	0	0	0	0	0	0	0	4
399	8	['$UNK$', '$UNK$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$NUM$', '$UNK$']	0	5.0	['$UNK$', '$UNK$']	0	5.0	25.0	0	0	0	0	0	0	0	0	6
