	Length	Tokens	Unique Tokens	Avg Token Length	Entities	Unique Entities	Avg Entity Length	Density	B-COM	I-COM	B-BRAND	I-BRAND	B-DEV	I-DEV	O
82	41	['for', 'secondary', 'pcr', 'amplification', 'of', 'the', '$UNK$', 'marker', ',', '12.5', 'ml', 'of', '$UNK$', '(', 'microzone', '$UNK$', ',', '$UNK$', 'heath', ',', 'uk', ')', ',', 'and', '$NUM$', 'pmol', 'of', 'each', 'forward', 'and', 'reverse', '$UNK$', 'primer', 'were', 'used', 'in', 'a', '$NUM$', 'ml', 'reaction', '.']	4	3.951219512195122	['for', 'secondary', 'pcr', 'amplification', 'of', 'the', '$UNK$', 'marker', ',', '12.5', 'ml', 'of', '$UNK$', '(', 'microzone', '$UNK$', ',', '$UNK$', 'heath', ',', 'uk', ')', ',', 'and', '$NUM$', 'pmol', 'of', 'each', 'forward', 'and', 'reverse', '$UNK$', 'primer', 'were', 'used', 'in', 'a', '$NUM$', 'ml', 'reaction', '.']	4	3.951219512195122	100.0	1	0	0	0	0	0	33
83	27	['the', 'resting', 'blood', 'pressure', 'was', 'measured', 'three', 'times', 'at', '1-min', 'intervals', 'from', 'the', 'right', 'arm', 'after', 'the', 'patient', 'had', 'been', 'seated', 'for', 'at', 'least', '$NUM$', 'min', '.']	2	4.518518518518518	['the', 'resting', 'blood', 'pressure', 'was', 'measured', 'three', 'times', 'at', '1-min', 'intervals', 'from', 'the', 'right', 'arm', 'after', 'the', 'patient', 'had', 'been', 'seated', 'for', 'at', 'least', '$NUM$', 'min', '.']	2	4.518518518518518	100.0	0	0	0	0	0	0	26
84	8	['the', 'investigators', 'were', 'divided', 'into', '$NUM$', 'groups', '.']	0	5.375	['the', 'investigators', 'were', 'divided', 'into', '$NUM$', 'groups', '.']	0	5.375	100.0	0	0	0	0	0	0	7
85	21	['statistical', 'analysis', 'multivariate', 'analysis', ':', '$UNK$', 'orthogonal', 'projections', 'to', 'latent', 'structures', 'discriminant', 'analysis', '(', '$UNK$', ')', 'was', 'performed', 'in', '$UNK$', '?']	6	6.238095238095238	['statistical', 'analysis', 'multivariate', 'analysis', ':', '$UNK$', 'orthogonal', 'projections', 'to', 'latent', 'structures', 'discriminant', 'analysis', '(', '$UNK$', ')', 'was', 'performed', 'in', '$UNK$', '?']	6	6.238095238095238	100.0	0	0	0	0	0	0	18
86	21	['serological', 'typing', 'of', '$UNK$', 'was', 'performed', 'using', 'the', 'standard', 'microlymphocytotoxicity', 'method', '(', '$UNK$', 'diagnostik', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	4	5.571428571428571	['serological', 'typing', 'of', '$UNK$', 'was', 'performed', 'using', 'the', 'standard', 'microlymphocytotoxicity', 'method', '(', '$UNK$', 'diagnostik', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	4	5.571428571428571	100.0	0	2	0	0	0	0	16
87	76	['$UNK$', 'nocturia', 'work', 'productivity', 'and', 'activity', 'impairment', 'compared', 'to', 'other', 'common', 'chronic', 'diseases', ':', 'a', 'systematic', 'review', 'miller', 'ps', '$NUM$', ',', '$UNK$', 'fl', '$NUM$', '$NUM$', 'miller', 'economics', '$UNK$', ',', '$UNK$', 'edge', ',', 'uk', ',', '$NUM$', '$UNK$', 'pharmaceuticals', 'a/s', ',', 'copenhagen', ',', 'denmark', 'objectives', ':', 'nocturia', 'is', 'defined', 'by', 'the', 'international', 'continence', 'society', 'as', 'the', 'need', 'to', 'void', 'one', 'or', 'more', 'times', 'during', 'the', 'night', ',', 'with', 'each', 'of', 'the', 'voids', 'preceded', 'and', 'followed', 'by', 'sleep', '.']	14	4.842105263157895	['$UNK$', 'nocturia', 'work', 'productivity', 'and', 'activity', 'impairment', 'compared', 'to', 'other', 'common', 'chronic', 'diseases', ':', 'a', 'systematic', 'review', 'miller', 'ps', '$NUM$', ',', '$UNK$', 'fl', '$NUM$', '$NUM$', 'miller', 'economics', '$UNK$', ',', '$UNK$', 'edge', ',', 'uk', ',', '$NUM$', '$UNK$', 'pharmaceuticals', 'a/s', ',', 'copenhagen', ',', 'denmark', 'objectives', ':', 'nocturia', 'is', 'defined', 'by', 'the', 'international', 'continence', 'society', 'as', 'the', 'need', 'to', 'void', 'one', 'or', 'more', 'times', 'during', 'the', 'night', ',', 'with', 'each', 'of', 'the', 'voids', 'preceded', 'and', 'followed', 'by', 'sleep', '.']	14	4.842105263157895	100.0	1	3	1	1	0	0	61
88	30	['spirometry', ':', '$UNK$', '$NUM$', 'was', 'measured', 'by', 'spirometer', '(', 'master', 'screen', ',', '$UNK$', '$UNK$', 'gmbh', ',', 'wuerzburg', ',', 'germany', ')', ';', 'the', 'highest', 'of', 'three', 'successive', 'measurements', 'was', 'taken', '.']	6	4.666666666666667	['spirometry', ':', '$UNK$', '$NUM$', 'was', 'measured', 'by', 'spirometer', '(', 'master', 'screen', ',', '$UNK$', '$UNK$', 'gmbh', ',', 'wuerzburg', ',', 'germany', ')', ';', 'the', 'highest', 'of', 'three', 'successive', 'measurements', 'was', 'taken', '.']	6	4.666666666666667	100.0	0	1	1	1	1	0	22
89	38	['the', 'p53', 'wild-type', '(', '$UNK$', '.4', 'and', '$UNK$', ')', 'and', 'p53', 'mutated', '(', '$UNK$', ',', '$UNK$', ')', 'b', 'leukemic', 'lines', 'were', 'purchased', 'from', '$UNK$', '(', 'deutsche', '$UNK$', 'von', '$UNK$', 'und', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	5	3.789473684210526	['the', 'p53', 'wild-type', '(', '$UNK$', '.4', 'and', '$UNK$', ')', 'and', 'p53', 'mutated', '(', '$UNK$', ',', '$UNK$', ')', 'b', 'leukemic', 'lines', 'were', 'purchased', 'from', '$UNK$', '(', 'deutsche', '$UNK$', 'von', '$UNK$', 'und', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	5	3.789473684210526	100.0	1	3	0	0	0	0	25
90	25	['confocal', 'laser', 'scanning', 'microscopic', 'imaging', 'was', 'performed', 'using', 'a', '$UNK$', 'confocal', 'microscope', '(', '$UNK$', ',', '$UNK$', 'microsystems', 'cms', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	1	5.08	['confocal', 'laser', 'scanning', 'microscopic', 'imaging', 'was', 'performed', 'using', 'a', '$UNK$', 'confocal', '(', '$UNK$', ',', '$UNK$', 'microsystems', 'cms', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	1	4.875	96.0	0	3	0	0	1	1	16
91	35	['briefly', ',', '$UNK$', 'and', '$UNK$', 'glioblastoma', 'cells', 'and', 'primary-cultured', 'astrocytes', 'were', 'cultured', 'in', 'different', '96-well', 'plates', '(', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'at', 'a', 'density', 'of', '5x10', '$NUM$', 'cells', '/', 'well', '.']	6	4.714285714285714	['briefly', ',', '$UNK$', 'and', '$UNK$', 'glioblastoma', 'cells', 'and', 'primary-cultured', 'astrocytes', 'were', 'cultured', 'in', 'different', '96-well', 'plates', '(', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'at', 'a', 'density', 'of', '5x10', '$NUM$', 'cells', '/', 'well', '.']	6	4.714285714285714	100.0	0	0	0	0	0	0	29
92	25	['all', 'the', 'blood', 'pressure', 'measurements', 'were', 'undertaken', 'with', 'an', 'automatic', 'oscillometric', 'blood', 'pressure', 'recorder', '(', '$UNK$', ',', '$UNK$', 'ltd', ',', '$UNK$', ',', 'uk', ')', '.']	3	4.8	['all', 'the', 'blood', 'pressure', 'measurements', 'were', 'undertaken', 'with', 'an', 'automatic', 'oscillometric', '(', '$UNK$', ',', '$UNK$', 'ltd', ',', '$UNK$', ',', 'uk', ')', '.']	2	4.5	88.0	0	1	0	0	1	3	17
93	29	['for', 'fluorescent', 'imaging', ',', 'erythrocytes', 'were', 'incubated', 'with', '$NUM$', 'nm', 'nile', 'red', '(', 'a', 'hydrophobic', 'probe', 'for', 'membrane', 'detection', ')', 'at', 'room', 'temperature', 'for', '$NUM$', 'min', 'in', '$UNK$', '.']	3	4.827586206896552	['for', 'fluorescent', 'imaging', ',', 'erythrocytes', 'were', 'incubated', 'with', '$NUM$', 'nm', 'nile', 'red', '(', 'a', 'hydrophobic', 'probe', 'for', 'membrane', 'detection', ')', 'at', 'room', 'temperature', 'for', '$NUM$', 'min', 'in', '$UNK$', '.']	3	4.827586206896552	100.0	0	0	0	0	0	0	26
94	13	['polyclonal', 'rabbit', 'antimouse', '$UNK$', 'was', 'from', '$UNK$', '(', '$UNK$', ',', 'denmark', ')', '.']	1	4.461538461538462	['polyclonal', 'rabbit', 'antimouse', '$UNK$', 'was', 'from', '$UNK$', '(', '$UNK$', ',', 'denmark', ')', '.']	1	4.461538461538462	100.0	0	0	0	0	0	0	10
95	29	['primers', 'were', 'designed', 'using', 'the', 'program', 'primer', 'premier', '(', 'premier', '$UNK$', ',', 'usa', ')', 'and', 'synthesized', 'using', 'a', '$UNK$', 'synthesizer', '$UNK$', '$UNK$', '(', '$UNK$', 'aps', ',', 'denmark', ')', '.']	1	4.482758620689655	['primers', 'were', 'designed', 'using', 'the', 'program', 'primer', 'premier', '(', 'premier', '$UNK$', ',', 'usa', ')', 'and', 'synthesized', 'using', 'a', '$UNK$', '$UNK$', '$UNK$', '(', '$UNK$', 'aps', ',', 'denmark', ')', '.']	0	4.25	96.55172413793103	1	1	1	1	1	1	18
96	101	['the', 'amplifications', 'were', 'run', 'on', 'the', 'lightcycler', '(', 'roche', 'diagnostics', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'according', 'the', 'following', 'program', ':', 'reverse', 'transcription', 'at', '$NUM$', '•', 'c', 'for', '$NUM$', 'min', 'and', 'initial', 'activation', 'step', 'at', '$NUM$', '•', 'c', 'for', '$NUM$', 'min', ',', 'followed', 'by', '$NUM$', 'cycles', 'at', '$NUM$', '•', 'c', 'for', '$NUM$', 's', 'and', '$NUM$', '•', 'c', 'for', '$NUM$', 's.', 'batch', 'and', 'fed-batch', 'cultures', 'were', 'carried', 'out', 'in', '2-l', 'round-bottomed', 'bioreactors', '(', '$UNK$', '$UNK$', ',', 'cytotechnology', '$UNK$', ',', 'uk', ')', 'with', 'a', 'starting', 'volume', 'of', '$NUM$', 'l.', 'exponentially', 'growing', 'cells', 'were', 'inoculated', 'in', 'suspension', 'at', '2-3', '$NUM$', '$NUM$', '$NUM$', 'cells/ml', '.']	12	4.564356435643564	['the', 'amplifications', 'were', 'run', 'on', 'the', 'lightcycler', '(', 'roche', 'diagnostics', 'gmbh', ',', '$UNK$', ',', 'germany', ')', 'according', 'the', 'following', 'program', ':', 'reverse', 'transcription', 'at', '$NUM$', '•', 'c', 'for', '$NUM$', 'min', 'and', 'initial', 'activation', 'step', 'at', '$NUM$', '•', 'c', 'for', '$NUM$', 'min', ',', 'followed', 'by', '$NUM$', 'cycles', 'at', '$NUM$', '•', 'c', 'for', '$NUM$', 's', 'and', '$NUM$', '•', 'c', 'for', '$NUM$', 's.', 'batch', 'and', 'fed-batch', 'cultures', 'were', 'carried', 'out', 'in', '2-l', 'round-bottomed', 'bioreactors', '(', '$UNK$', '$UNK$', ',', 'cytotechnology', '$UNK$', ',', 'uk', ')', 'with', 'a', 'starting', 'volume', 'of', '$NUM$', 'l.', 'exponentially', 'growing', 'cells', 'were', 'inoculated', 'in', 'suspension', 'at', '2-3', '$NUM$', '$NUM$', '$NUM$', 'cells/ml', '.']	12	4.564356435643564	100.0	2	0	0	0	0	0	82
97	42	['the', 'stirring', 'device', 'is', 'a', '$NUM$', 'position', 'submersible', 'magnetic', 'stirrer', '(', '$UNK$', 'hp', '$NUM$', ',', 'art', 'no', '$NUM$', 'from', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', 'germany', ')', 'controlled', 'by', '$UNK$', '$UNK$', '$NUM$', 's', '(', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	4	4.142857142857143	['the', 'stirring', 'device', 'is', 'a', '$NUM$', 'position', 'submersible', 'magnetic', 'stirrer', '(', '$UNK$', 'hp', '$NUM$', ',', 'art', 'no', '$NUM$', 'from', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', 'germany', ')', 'controlled', 'by', '$UNK$', '$UNK$', '$NUM$', 's', '(', '$UNK$', '$UNK$', 'gmbh', ',', '$UNK$', ',', 'germany', ')', '.']	4	4.142857142857143	100.0	1	0	1	0	0	0	27
98	55	['the', '$NUM$', 'll', 'reaction', 'mixture', 'prepared', 'in', 'a', 'lightcycler', '$UNK$', '$NUM$', 'multiwell', 'plate', '$NUM$', 'contained', 'lightcycler', '$UNK$', '$NUM$', 'probes', 'master', 'reaction', 'mixture', '(', 'roche', 'diagnostics', ',', 'gmbh', ',', '$UNK$', ',', 'germany', ')', ',', '2.5', 'pmol', 'of', 'each', 'primer', ',', '$NUM$', 'pmol', 'of', '$UNK$', 'probe', ',', '$NUM$', 'mm', '$UNK$', '$NUM$', ',', 'and', '$NUM$', 'll', 'cdna', '.']	1	4.472727272727273	['the', '$NUM$', 'll', 'reaction', 'mixture', 'prepared', 'in', 'a', 'lightcycler', '$UNK$', '$NUM$', 'multiwell', '$NUM$', 'contained', 'lightcycler', '$UNK$', '$NUM$', 'probes', 'master', 'reaction', '(', 'roche', 'diagnostics', ',', 'gmbh', ',', '$UNK$', ',', 'germany', ')', ',', '2.5', 'pmol', 'of', 'each', 'primer', ',', '$NUM$', 'pmol', 'of', '$UNK$', 'probe', ',', '$NUM$', 'mm', '$UNK$', '$NUM$', ',', 'and', '$NUM$', 'll', 'cdna', '.']	1	4.415094339622642	96.36363636363636	1	3	2	2	2	2	30
99	45	"['reagents', 'dulbecco', ""'s"", 'modified', 'eagle', 'medium', '(', '$UNK$', ')', ',', 'penicillin', ',', 'streptomycin', ',', 'l-glutamine', ',', '$UNK$', ""'s"", 'calcium-and', 'magnesium-free', 'balanced', 'salt', 'solution', '(', '$UNK$', ')', ',', 'and', 'fetal', 'calf', 'serum', '(', 'fcs', ')', 'were', 'purchased', 'from', '$UNK$', 'life', 'technologies', ',', '$UNK$', ',', 'uk', '.']"	4	4.688888888888889	"['reagents', 'dulbecco', ""'s"", 'modified', 'eagle', 'medium', '(', '$UNK$', ')', ',', 'penicillin', ',', 'streptomycin', ',', 'l-glutamine', ',', '$UNK$', ""'s"", 'calcium-and', 'magnesium-free', 'balanced', 'salt', 'solution', '(', '$UNK$', ')', ',', 'and', 'fetal', 'calf', 'serum', '(', 'fcs', ')', 'were', 'purchased', 'from', '$UNK$', 'life', 'technologies', ',', '$UNK$', ',', 'uk', '.']"	4	4.688888888888889	100.0	0	3	0	0	0	0	37
100	18	['all', 'the', 'tests', 'were', 'run', '$NUM$', 'times', 'and', 'all', 'data', 'were', 'expressed', 'as', 'the', 'mean', '±', 'sd', '.']	2	3.5555555555555554	['all', 'the', 'tests', 'were', 'run', '$NUM$', 'times', 'and', 'all', 'data', 'were', 'expressed', 'as', 'the', 'mean', '±', 'sd', '.']	2	3.5555555555555554	100.0	0	0	0	0	0	0	17
101	46	['additionally', ',', 'for', 'blocking', 'of', 'the', 'binding', 'of', 'antibodies', 'to', 'the', 'fc', 'receptors', ',', 'the', '$UNK$', 'blocking', 'reagent', '(', 'human', 'from', '$UNK$', '$UNK$', 'gmbh', ',', 'germany', ')', ',', 'in', 'dilution', '1:100', ',', 'for', '$NUM$', 'min', 'at', '+4', '$UNK$', ',', 'was', 'used', 'on', 'all', 'studied', 'sections', '.']	5	4.065217391304348	['additionally', ',', 'for', 'blocking', 'of', 'the', 'binding', 'of', 'antibodies', 'to', 'the', 'fc', 'receptors', ',', 'the', '$UNK$', 'blocking', 'reagent', '(', 'human', 'from', '$UNK$', '$UNK$', 'gmbh', ',', 'germany', ')', ',', 'in', 'dilution', '1:100', ',', 'for', '$NUM$', 'min', 'at', '+4', '$UNK$', ',', 'was', 'used', 'on', 'all', 'studied', 'sections', '.']	5	4.065217391304348	100.0	0	1	0	0	0	0	40
102	50	['forward', 'and', 'reverse', 'sequencing', 'reactions', 'were', 'performed', 'with', 'the', '$UNK$', 'tm', 'terminator', 'cycle', 'sequencing', 'ready', 'reaction', 'kit', '(', 'applied', 'biosystems', ',', '$UNK$', ',', 'uk', ')', 'on', 'an', 'abi', 'prism', 'tm', '$NUM$', 'dna', 'sequencer', '(', 'applied', 'biosystems', ',', '$UNK$', ',', 'uk', ')', 'in', 'all', 'subjects', 'with', 'abnormal', '$UNK$', 'mobility', 'patterns', '.']	3	4.76	['forward', 'and', 'reverse', 'sequencing', 'reactions', 'were', 'performed', 'with', 'the', '$UNK$', 'tm', 'terminator', '(', 'applied', 'biosystems', ',', '$UNK$', ',', 'uk', ')', 'on', 'an', 'abi', 'prism', 'tm', '$NUM$', 'dna', '(', 'applied', 'biosystems', ',', '$UNK$', ',', 'uk', ')', 'in', 'all', 'subjects', 'with', 'abnormal', '$UNK$', 'mobility', 'patterns', '.']	2	4.5	88.0	2	2	1	3	2	6	29
103	62	['in', '$NUM$', ',', 'the', 'proximal', 'femoral', 'locking', 'compression', 'plate', '(', '$UNK$', '4.5', '/', '5.0', ';', 'synthes', 'gmbh', ',', '$UNK$', ',', 'switzerland', ')', 'was', 'introduced', 'as', 'a', 'precontoured', 'stainless-steel', 'plate', ',', 'available', 'for', 'left', 'and', 'right', 'femurs', ',', 'with', 'a', 'fix', 'angled', 'locking', 'interface', 'for', 'the', '$NUM$', 'proximal', 'screws', '(', '$NUM$', ',', '$NUM$', 'and', '$NUM$', ')', 'and', '$UNK$', 'in', 'the', 'distal', 'part', '.']	9	4.403225806451613	['in', '$NUM$', ',', 'the', 'proximal', '(', '$UNK$', '4.5', '/', '5.0', ';', 'synthes', 'gmbh', ',', '$UNK$', ',', 'switzerland', ')', 'was', 'introduced', 'as', 'a', 'precontoured', 'stainless-steel', ',', 'available', 'for', 'left', 'and', 'right', 'femurs', ',', 'with', 'a', 'fix', 'angled', 'locking', 'interface', 'for', 'the', '$NUM$', 'proximal', '(', '$NUM$', ',', '$NUM$', 'and', '$NUM$', ')', 'and', '$UNK$', 'in', 'the', 'distal', 'part', '.']	7	4.142857142857143	90.32258064516128	1	1	0	3	3	6	40
104	22	['the', 'assay', 'measures', 'the', 'ability', 'of', 'viable', 'cells', 'to', 'cleave', ',', 'by', 'mitochondrial', 'dehydrogenases', ',', 'the', '$UNK$', 'tetrazolium', 'salt', 'to', 'formazan', '.']	6	5.090909090909091	['the', 'assay', 'measures', 'the', 'ability', 'of', 'viable', 'cells', 'to', 'cleave', ',', 'by', 'mitochondrial', 'dehydrogenases', ',', 'the', '$UNK$', 'tetrazolium', 'salt', 'to', 'formazan', '.']	6	5.090909090909091	100.0	0	0	0	0	0	0	21
105	12	['quality', ')', 'were', 'obtained', 'from', 'the', 'university', 'hospital', 'pharmacy', 'of', '$UNK$', '.']	2	5.083333333333333	['quality', ')', 'were', 'obtained', 'from', 'the', 'university', 'hospital', 'pharmacy', 'of', '$UNK$', '.']	2	5.083333333333333	100.0	0	0	0	0	0	0	11
106	37	['the', 'amplification', 'was', 'performed', 'in', '$NUM$', 'ml', 'reactions', 'containing', '$UNK$', 'mix', '(', 'applied', 'biosystems', ',', '$UNK$', ',', 'uk', ')', ',', '5-7', 'ml', 'template', 'and', '3.2', 'mm', 'of', 'the', 'forward', 'ceacam1', 'primer', 'at', '$UNK$', 'for', '$NUM$', 'cycles', '.']	2	4.351351351351352	['the', 'amplification', 'was', 'performed', 'in', '$NUM$', 'ml', 'reactions', 'containing', '$UNK$', 'mix', '(', 'applied', 'biosystems', ',', '$UNK$', ',', 'uk', ')', ',', '5-7', 'ml', 'template', 'and', '3.2', 'mm', 'of', 'the', 'forward', 'ceacam1', 'primer', 'at', '$UNK$', 'for', '$NUM$', 'cycles', '.']	2	4.351351351351352	100.0	1	1	0	1	0	0	29
107	23	['the', 'frequency', 'multiplier', '$UNK$', ',', 'the', 'dual-directional', 'coupler', 'and', 'the', 'three', 'receivers', 'all', 'stem', 'from', 'radiometer', 'physics', 'gmbh', ',', '$UNK$', ',', 'germany', '.']	6	5.260869565217392	['the', 'frequency', 'multiplier', '$UNK$', ',', 'the', 'dual-directional', 'coupler', 'and', 'the', 'three', 'receivers', 'all', 'stem', 'from', 'radiometer', 'physics', 'gmbh', ',', '$UNK$', ',', 'germany', '.']	6	5.260869565217392	100.0	0	0	0	0	0	0	21
108	50	['cells', 'were', 'incubated', 'in', 'a', 'co', '$NUM$', 'free', 'incubator', 'at', '$NUM$', '8c', 'for', '$NUM$', 'h', 'to', 'allow', 'temperature', 'and', 'ph', 'equilibration', ',', 'where', 'after', 'the', 'microplate', 'with', 'cells', 'was', 'loaded', 'into', 'the', '$UNK$', 'and', 'the', 'oxygen', 'consumption', 'rate', 'of', 'each', 'well', 'was', 'measured', 'over', 'a', 'period', 'of', '$NUM$', 'min', '.']	3	4.38	['cells', 'were', 'incubated', 'in', 'a', 'co', '$NUM$', 'free', 'incubator', 'at', '$NUM$', '8c', 'for', '$NUM$', 'h', 'to', 'allow', 'temperature', 'and', 'ph', 'equilibration', ',', 'where', 'after', 'the', 'microplate', 'with', 'cells', 'was', 'loaded', 'into', 'the', '$UNK$', 'and', 'the', 'oxygen', 'consumption', 'rate', 'of', 'each', 'well', 'was', 'measured', 'over', 'a', 'period', 'of', '$NUM$', 'min', '.']	3	4.38	100.0	0	0	0	0	0	0	45
109	21	['$NUM$', 'forskolin', 'homo', 'sapiens', 'chromosome', '$NUM$', 'genomic', 'contig', 'reference', 'assembly', 'features', 'in', 'this', 'part', 'of', 'subject', 'sequence', ':', 'phospho', 'fructokinase', '.']	9	6.0	['$NUM$', 'forskolin', 'homo', 'sapiens', 'chromosome', '$NUM$', 'genomic', 'contig', 'reference', 'assembly', 'features', 'in', 'this', 'part', 'of', 'subject', 'sequence', ':', 'phospho', 'fructokinase', '.']	9	6.0	100.0	0	0	0	0	0	0	19
110	63	['a', '$UNK$', '$UNK$', 'microscope', '$UNK$', 'instruments', 'europe', '$UNK$', ',', '$UNK$', ',', 'the', 'netherlands', ',', 'equipped', 'with', 'an', '$UNK$', 'lens', '$NUM$', ',', 'numerical', 'aperture', 'of', '1.49', 'with', 'oil', 'immersion', ',', 'working', 'distance', 'of', '0.12', 'mm', ',', 'and', 'refractive', 'index', 'of', 'immersion', 'oil', 'of', '1.51', 'was', 'used', 'along', 'with', 'a', '$UNK$', 'laser', 'beam', 'position', 'manipulator', 'controlled', 'using', 'the', '$UNK$', '$UNK$', 'ti', 'control', '$UNK$', 'software', '.']	11	4.7936507936507935	['a', '$UNK$', '$UNK$', 'microscope', '$UNK$', 'instruments', 'europe', '$UNK$', ',', '$UNK$', ',', 'the', 'netherlands', ',', 'equipped', 'with', 'an', '$UNK$', ',', 'numerical', 'aperture', 'of', '1.49', 'with', 'oil', 'immersion', ',', 'working', 'distance', 'of', '0.12', 'mm', ',', 'and', 'refractive', 'index', 'of', 'immersion', 'oil', 'of', '1.51', 'was', 'used', 'along', 'with', 'a', '$UNK$', 'controlled', 'using', 'the', '$UNK$', '$UNK$', 'ti', 'control', '$UNK$', 'software', '.']	10	4.649122807017544	90.47619047619048	0	2	0	3	1	6	41
111	22	['in', 'addition', ',', 'nk', 'macs', 'contained', '$NUM$', '%', 'nk', 'macs', 'supplement', '®', '(', '$UNK$', '$UNK$', ',', '$UNK$', '$UNK$', ',', 'germany', ')', '.']	1	3.6818181818181817	['in', 'addition', ',', 'nk', 'macs', 'contained', '$NUM$', '%', 'nk', 'macs', 'supplement', '®', '(', '$UNK$', '$UNK$', ',', '$UNK$', '$UNK$', ',', 'germany', ')', '.']	1	3.6818181818181817	100.0	0	0	1	3	0	0	13
112	23	['c-reactive', 'protein', 'was', 'measured', 'with', 'a', 'high-sensitivity', 'reagent', 'kit', '(', 'cp', '$NUM$', ',', '$UNK$', 'laboratories', 'ltd', ',', '$UNK$', ',', 'united', 'kingdom', ')', '.']	2	4.782608695652174	['c-reactive', 'protein', 'was', 'measured', 'with', 'a', 'high-sensitivity', 'reagent', 'kit', '(', 'cp', '$NUM$', ',', '$UNK$', 'laboratories', 'ltd', ',', '$UNK$', ',', 'united', 'kingdom', ')', '.']	2	4.782608695652174	100.0	0	2	0	0	0	0	18
113	25	['microdialysis', 'pumps', '(', 'cma', '$NUM$', ';', 'cma', 'microdialysis', 'ab', ',', '$UNK$', ',', 'sweden', ')', 'were', 'used', 'at', 'a', 'constant', 'flow', 'rate', 'of', '0.3', 'ml/min', '.']	1	3.96	['microdialysis', '(', 'cma', '$NUM$', ';', 'cma', 'microdialysis', 'ab', ',', '$UNK$', ',', 'sweden', ')', 'were', 'used', 'at', 'a', 'constant', 'flow', 'rate', 'of', '0.3', 'ml/min', '.']	0	3.9166666666666665	96.0	1	2	1	0	1	1	17
114	18	['data', 'analysis', 'data', 'were', 'analyzed', 'using', 'stats', 'direct', '(', 'stats', 'direct', '$UNK$', ',', '$UNK$', ',', 'uk', ')', '.']	0	4.0	['data', 'analysis', 'data', 'were', 'analyzed', 'using', 'stats', 'direct', '(', 'stats', 'direct', '$UNK$', ',', '$UNK$', ',', 'uk', ')', '.']	0	4.0	100.0	1	1	1	1	0	0	12
115	20	['the', '$UNK$', 'monitor', '(', '$UNK$', '$UNK$', ',', 'cambridge', ',', 'united', 'kingdom', ')', '$NUM$', 'was', 'connected', 'for', 'continuous', 'hemodynamic', 'monitoring', '.']	1	5.15	['the', '$UNK$', 'monitor', '(', '$UNK$', '$UNK$', ',', 'cambridge', ',', 'united', 'kingdom', ')', '$NUM$', 'was', 'connected', 'for', 'continuous', 'hemodynamic', 'monitoring', '.']	1	5.15	100.0	0	0	0	1	0	0	15
116	7	['methods', ':', 'animal', 'studies', 'animal', 'husbandry', '.']	0	5.285714285714286	['methods', ':', 'animal', 'studies', 'animal', 'husbandry', '.']	0	5.285714285714286	100.0	0	0	0	0	0	0	7
117	39	['the', 'samples', 'were', 'reacted', 'with', 'chromium', 'oxide', 'and', 'silvered', 'copper', 'oxide', 'at', '$NUM$', '$UNK$', ',', 'the', 'oxides', 'were', 'removed', ',', 'and', 'n', '$NUM$', 'and', 'co', '$NUM$', 'were', 'trapped', 'and', 'separated', 'on', 'a', '$UNK$', 'gc', 'column', 'before', 'the', '$UNK$', '.']	7	4.282051282051282	['the', 'samples', 'were', 'reacted', 'with', 'chromium', 'oxide', 'and', 'silvered', 'copper', 'oxide', 'at', '$NUM$', '$UNK$', ',', 'the', 'oxides', 'were', 'removed', ',', 'and', 'n', '$NUM$', 'and', 'co', '$NUM$', 'were', 'trapped', 'and', 'separated', 'on', 'a', '$UNK$', 'gc', 'column', 'before', 'the', '$UNK$', '.']	7	4.282051282051282	100.0	0	0	0	0	0	0	33
